x	y	theta	v	delta	a	delta_dot
17.25511220361129	23.19537713732237	-0.39381581937523563	0.5018116219960808	0.0024670491496898393	0.000267736276912463	0.008974159053626746
17.27055992719915	23.188961756819694	-0.39342431878192835	0.5018025411844385	0.0026821378922491194	-0.000272422983452649	0.006452662276778409
17.286009728798692	23.182552866400073	-0.39300569164381804	0.5017775003620749	0.0028240152872535847	-0.0007512234973918307	0.004256321850133969
17.301461285782427	23.17615099407919	-0.3925703167406266	0.5017385745495945	0.002902782895639792	-0.0011677733676564543	0.0023630282515862155
17.316914276784548	23.16975649230607	-0.39212709272458696	0.5016878145007321	0.002927780186558238	-0.001522800606777361	0.0007499187275533814
17.332368389634535	23.163369560569866	-0.3916835536097714	0.5016272008325664	0.00290757481560483	-0.0018184093156079345	-0.0006061611286022308
17.347823327326413	23.156990266741715	-0.3912459853958592	0.5015586123233846	0.0028499658846938207	-0.0020576546612228073	-0.001728267927330283
17.363278812348607	23.150618566994424	-0.3908195418528816	0.5014838020351909	0.0027619979922553148	-0.0022443081337803483	-0.0026390367731551905
17.378734589630998	23.1442543242094	-0.3904083578318436	0.5014043819680265	0.002649984066605356	-0.0023826015930615545	-0.003360417769498773
17.394190428360332	23.137897324814215	-0.3900156587779537	0.5013218142584435	0.002519535179331407	-0.0024770309446354843	-0.003913466618218452
17.409646122876357	23.131547294035872	-0.38964386540750545	0.501237407661731	0.0023755957260761973	-0.0025321976269278633	-0.004318183597656299
17.425101492832813	23.125203909586173	-0.38929469276386214	0.501152318226139	0.002222482551028648	-0.0025526828512768608	-0.0045933952514264735
17.440556382790156	23.118866813817558	-0.38896924309211267	0.5010675537629146	0.002063926769607833	-0.00254293372889687	-0.004756673442624442
17.45601066137065	23.11253562441259	-0.38866809216714415	0.5009839799412396	0.001903117213902259	-0.002507214522133671	-0.0048242866711672204
17.47146422008627	23.106209943684984	-0.38839136887680614	0.5009023287424892	0.0017427445789983166	-0.002449535866276234	-0.004811179047118271
17.486916971937593	23.09988936657796	-0.38813882800250266	0.5008232077274981	0.001585045496311578	-0.0023736303786157276	-0.004730972480602154
17.502368849856975	23.093573487455906	-0.3879099162794544	0.5007471100914306	0.0014318455863159135	-0.002282929030302767	-0.004595997299869932
17.51781980505484	23.087261905789184	-0.3877038318632033	0.5006744246968586	0.001284601938330862	-0.0021805618000744482	-0.004417309439551543
17.533269805318216	23.080954230832894	-0.387519577406477	0.500605446374963	0.0011444436028240556	-0.002069349630650736	-0.004204750065204189
17.548718833304008	23.074650085397874	-0.38735600706397466	0.5005403859478195	0.0010122100469566778	-0.0019518127960025894	-0.00396700667602134
17.564166884857546	23.068349108810718	-0.38721186776099786	0.5004793799151814	0.0008884873947429082	-0.001830180966522284	-0.0037116795664130873
17.57961396738117	23.062050959155272	-0.38708583508795485	0.5004224996896911	0.0007736422861888757	-0.0017064067560982347	-0.003445353256620969
17.595060098271674	23.05575531488321	-0.3869765442024314	0.5003697602887887	0.0006678532525210046	-0.0015821820212495183	-0.0031736710100361354
17.61050530344071	23.049461875875927	-0.3868826161308942	0.5003211284707745	0.0005711395581248829	-0.0014589545365167552	-0.002901410831883655
17.62594961592827	23.043170364034005	-0.38680267986472566	0.5002765302456388	0.00048338750494517335	-0.0013379467514634338	-0.002632561595391292
17.641393074615728	23.036880523464735	-0.38673539064153856	0.5002358577856261	0.0004043742325412994	-0.001220173798647601	-0.002370398172116219
17.65683572304255	23.030592120331647	-0.3866794447938174	0.5001989757232732	0.0003337890775485724	-0.0011064618694451094	-0.002117554649781811
17.672277608328447	23.024304942424287	-0.38663359153394705	0.5001657268597632	0.0002712525806663036	-0.0009974659045411194	-0.0018760949064680651
17.687718780200477	23.01801879850035	-0.3865966420285379	0.5001359372823045	0.00021633324838844973	-0.0008936873232608473	-0.001647579968335616
17.703159290123242	23.0117335174468	-0.3865674760964515	0.5001094209279605	0.0001685621907804581	-0.0007954906299936315	-0.0014331317282397491
17.71859919052887	23.005448947301126	-0.38654504684476343	0.5000859836147179	0.00012744576673713964	-0.0007031193970606493	-0.0012334927212995532
17.734038534142506	22.999164954168716	-0.38652838353563934	0.5000654265692128	9.247637468568606e-05	-0.000616711365011109	-0.0010490817615436078
17.74947737339813	22.992881421067658	-0.3865165929552531	0.5000475494824534	6.314153016354554e-05	-0.0005363126026927699	-0.0008800453356642154
17.76491575993891	22.98659824672777	-0.38650885953383757	0.5000321531260932	3.893137269176293e-05	-0.00046189069075577654	-0.0007263047241534783
17.78035374419588	22.980315344366556	-0.38650444444407306	0.5000190415625689	1.934474315200309e-05	-0.0003933469057022332	-0.0005875988861927954
17.79579137503844	22.97403264046103	-0.386502683883537	0.5000080239833536	3.893970224588765e-06	-0.00033052737644998555	-0.00046352318782242984
17.811228699489998	22.967750073530837	-0.38650298672608724	0.49999891621159165	-7.891499899666846e-06	-0.0002732331528621436	-0.0003535641037276684
17.8266657625023	22.961467592945077	-0.38650483170698213	0.4999915419046196	-1.6462501327950527e-05	-0.00022122920916287146	-0.00025713004284851044
17.8421026067812	22.955185157762497	-0.3865077642873491	0.4999857334432949	-2.2248450360995256e-05	-0.00017425383974216589	-0.00017357847099134185
17.857539272657263	22.94890273561233	-0.38651139332542406	0.49998133261086397	-2.5656434858141036e-05	-0.00013202497292755784	-0.00010223953491437337
17.872975797995466	22.942620301620398	-0.38651538766479165	0.49997819105446206	-2.707098040930799e-05	-9.424669205666548e-05	-4.243636653500853e-05
17.888412218137738	22.936337837383505	-0.3865194727336736	0.4999761705585742	-2.6854389664126236e-05	-6.061487663613815e-05	6.4977223554526344e-06
17.90384856587269	22.930055329993493	-0.38652342723416006	0.4999751431565969	-2.5347557663039105e-05	-3.0822059317932155e-05	4.520496003261388e-05
17.919284871427006	22.92377277111082	-0.3865270799861112	0.4999749911053576	-2.2871172326767583e-05	-4.561537181334739e-06	7.429156008814569e-05
17.93472116247351	22.91749015608648	-0.3865303069772179	0.4999756067445781	-1.972721527139648e-05	1.846917661708834e-05	9.43187116611332e-05
17.95015746415122	22.911207483129978	-0.3865330286583456	0.4999768922621039	-1.62006836264336e-05	3.856552577613174e-05	0.00010579594934888637
17.965593799093067	22.904924752520408	-0.38653520751172166	0.4999787593832143	-1.2561458642231333e-05	5.6013633310274706e-05	0.00010917674952606803
17.981030187457495	22.89864196585714	-0.38653684590867987	0.4999811290005981	-9.06625137234471e-06	7.108852151342253e-05	0.00010485621809659868
17.99646664696046	22.892359125346214	-0.38653798426346575	0.4999839307593682	-5.9605596225816054e-06	8.405276310165492e-05	9.317075249289316e-05
18.01190319290477	22.886076233118317	-0.3865386994799407	0.49998710260995244	-3.4805738256024395e-06	9.515551752472214e-05	7.439957390937497e-05
18.027339838204146	22.879793290574295	-0.386539103678819	0.4999905903394181	-1.854972158088697e-06	0.00010463188396899877	4.876805002541226e-05
18.04277659339973	22.8735102977542	-0.3865393431842102	0.4999943470894519	-1.3065471952721266e-06	0.00011270250101227757	1.645274888449712e-05
18.05821346666738	22.867227252726213	-0.3865395977396948	0.49999833287268575	-2.0536086910052215e-06	0.00011957349701639271	-2.2411844871992858e-05
18.073650463814413	22.860944150992093	-0.3865400799158275	0.5000025141009771	-4.311107614405233e-06	0.00012543684874341676	-6.772496770200034e-05
18.089087588264363	22.854660984906776	-0.38654103466273015	0.5000068630650574	-8.291427454818075e-06	0.00013046892242141454	-0.00011940959521238527
18.104524841028418	22.848377743110493	-0.38654273895330304	0.5000113574383815	-1.4204789265772383e-05	0.00013483119974619904	-0.00017740085432862933
18.119962220664203	22.842094409972077	-0.3865455014544821	0.5000159798137744	-2.2259216982342333e-05	0.00013867126181040836	-0.0002416328314970985
18.13539972322199	22.835810965043517	-0.38654966215584674	0.5000207172191224	-3.266000916060338e-05	0.00014212216047624894	-0.0003120237653478315
18.15083734217853	22.829527382527193	-0.3865555918767269	0.5000255606277098	-4.560866336267674e-05	0.00014530225766176534	-0.00038845962606220063
18.16627506835914	22.823243630758466	-0.38656369156478654	0.5000305044566742	-6.130119912835992e-05	0.00014831486899008264	-0.0004707760729704958
18.18171288984919	22.816959671707703	-0.38657439129086973	0.5000355460453481	-7.9925825516618e-05	0.00015124766028579964	-0.0005587387916477424
18.197150791896384	22.81067546050766	-0.38658814883672554	0.5000406851030184	-0.00010165989957767839	0.00015417173018513757	-0.0006520222218318121
18.21258875680556	22.80439094501372	-0.3866054477641504	0.5000459231138513	-0.00012666612290244215	0.00015714032508099056	-0.0007501866997429123
18.228026763828023	22.798106065406643	-0.3866267948461893	0.5000512626846384	-0.00015508792512044392	0.0001601871237103145	-0.0008526540665400531
18.243464789047817	22.791820753849453	-0.38665271673343427	0.5000567068190265	-0.0001870439854386284	0.00016332403175315952	-0.0009586818095455332
18.258902805267454	22.785534934212322	-0.3866837557212966	0.5000622581000004	-0.00022262184699266	0.0001665384293405474	-0.0010673358466209493
18.274340781896097	22.779248521881783	-0.38672046447760117	0.5000679177604808	-0.00026187058356049933	0.00016978981454838252	-0.001177462097035179
18.289778684843295	22.772961423672996	-0.3867633995841669	0.5000736846201749	-0.0003047924846619133	0.00017300579096883383	-0.0012876570330424186
18.30521647642168	22.76667353786635	-0.38681311374144955	0.5000795538654418	-0.0003513337331348806	0.00017607735816127003	-0.0013962374541890204
18.320654115262336	22.76038475439244	-0.38687014648213247	0.5000855156476908	-0.00040137405980110013	0.00017885346763076964	-0.0015012097999865831
18.336091556246657	22.75409495519213	-0.38693501323809937	0.5000915534754556	-0.00045471537228143475	0.00018113483310866214	-0.001600239374410039
18.351528750458893	22.747804014781014	-0.3870081926058836	0.5000976423751139	-0.000511069370458499	0.00018266698991849844	-0.0016906199453119288
18.3669656451638	22.74151180105047	-0.38709011165889234	0.5001037467964042	-0.0005700441792157413	0.00018313263887441888	-0.001769244262717274
18.38240218381404	22.735218176339885	-0.3871811291609366	0.5001098182409142	-0.0006311300506341	0.00018214333546286637	-0.0018325761425507638
18.397838306092435	22.72892299881717	-0.38728151654536824	0.5001157925948756	-0.0006936842127047124	0.00017923061900398257	-0.0018766248621183757
18.413273947994544	22.72262612420685	-0.3873914365380235	0.5001215871535949	-0.0007569149705120682	0.00017383676173080427	-0.0018969227342206729
18.4287090419575	22.716327407906807	-0.3875109193208056	0.500127097333018	-0.0008198651985736057	0.0001653053828313585	-0.001888506841846126
18.444143517041887	22.710026707536198	-0.3876398361567905	0.5001321930681015	-0.000881395400393453	0.00015287205263194272	-0.001845906054595419
18.459577299173965	22.703723885957956	-0.38777787042791323	0.5001367149166425	-0.0009401665528997995	0.00013565545634106822	-0.001763134575190391
18.475010311456817	22.697418814819358	-0.38792448607334623	0.5001404698982276	-0.0009946230000558093	0.00011264944764910868	-0.0016336934146802973
18.49044247456016	22.69111137865351	-0.3880788934613893	0.5001432271162018	-0.0010429757112573597	8.271653930905958e-05	-0.0014505813360465181
18.505873707199992	22.68480147958279	-0.3882400127808751	0.5001447132326297	-0.0010831862765001248	4.45834928973893e-05	-0.0012063169572829602
18.52130392672117	22.678489042662537	-0.38840643510054607	0.5001446078880721	-0.001112952071587445	-3.1603366810692987e-06	-0.0008929738526196134
18.5367330497979	22.672174021898794	-0.3885763813174012	0.5001425391834646	-0.001129693092774305	-6.20611381963918e-05	-0.0005022306356058081
18.552160993269375	22.66585640696826	-0.388747659298392	0.5001380793714685	-0.0011305410308970977	-0.00013379435986257855	-2.5438143683781062e-05
18.567587675130245	22.65953623066087	-0.3889176196147725	0.5001307409280477	-0.0011123312299659923	-0.00022015330261139043	0.000546294027933166
18.58301301569796	22.653213577055904	-0.38908311037549437	0.5001199732142062	-0.0010715982539379783	-0.00032303141523433974	0.001221989280840426
18.598436938981315	22.646888590430926	-0.38924043178573675	0.5001051599381645	-0.001004575866871991	-0.0004443982812455838	0.002010671611979625
18.613859374275904	22.640561484888988	-0.38938529118922427	0.5000856176581064	-0.000907202315127406	-0.0005862684017405505	0.0029212065523375494
18.629280258013324	22.634232554673464	-0.38951275949849007	0.5000605955813748	-0.0007751318850687516	-0.0007506623019459822	0.003962112901759635
18.644699535890407	22.627902185121233	-0.38961723007543747	0.5000292768928835	-0.0006037537936583556	-0.0009395606547410195	0.00514134274231188
18.6601171653018	22.62157086418437	-0.3896923812947611	0.4999907817994072	-0.00038821955030752175	-0.0011548528042865686	0.006466027300525017
18.675533118093533	22.615239194427872	-0.38973114420408983	0.4999441724468944	-0.00012348000644163984	-0.0013982805753851486	0.007942186315976459
18.690947383646183	22.608907905385916	-0.3897256768856761	0.4998884597934177	0.00019566662083058152	-0.001671379604299627	0.009574398818166642
18.706359972282137	22.60257786613311	-0.3896673473231846	0.49982261235722447	0.0005745144026770995	-0.001975423085798965	0.011365433455395542
18.721770918970417	22.596250097900107	-0.3895467267813656	0.4997455665963028	0.0010183756331235895	-0.0023113728276493244	0.013315836913394705
18.73718028727418	22.589925786535602	-0.38935359591341334	0.49965623844067075	0.0015324916135024036	-0.0026798446689633446	0.015423479411364426
18.752588173448	22.583606294589604	-0.389076966017639	0.4995535352106747	0.0021219268414962673	-0.0030810968998819677	0.017683056839815907
18.767994710543242	22.577293172767213	-0.3887051180685357	0.4994363668017239	0.0027914451676278157	-0.003515052268525085	0.02008554978394644
18.78340007231855	22.570988170477975	-0.38822566234413863	0.4993036546011417	0.0035453665173109904	-0.003981366017465968	0.02261764049049525
18.798804476677088	22.56469324518475	-0.3876256216586582	0.4991543361302668	0.004387402842492213	-0.004479554126248312	0.02526108975543665
18.814208188262043	22.558410570237584	-0.3868915413838055	0.4989873628870494	0.005320472068620456	-0.005009197296519383	0.02799207678384728
18.829611519735987	22.552142540863077	-0.38600962960141705	0.498801688319821	0.006346488944295668	-0.005570237016853642	0.030780506270256323
18.844956327822363	22.545914592994595	-0.38511960336881357	0.4948289054799113	0.00547586818501436	-0.11918348519729124	-0.026118622778439234
18.86017882306713	22.53975080426591	-0.38437365013820957	0.49055426670167407	0.004515302296772377	-0.12823916334711916	-0.02881697664725949
18.875274216357987	22.533650317717584	-0.383769323744134	0.4863349974001004	0.0036492316054516707	-0.1265780790472108	-0.025982120739621185
18.890243290182188	22.527610287386267	-0.38329061930511865	0.48216823610111104	0.0028740291861292884	-0.12500283896968137	-0.02325607257967149
18.905086860639766	22.521628185126765	-0.38292250955003476	0.47805136559935957	0.002185327131032502	-0.12350611505254276	-0.02066106165290358
18.919805774148596	22.515701773861366	-0.38265100541328845	0.47398201668917794	0.0015782244689571223	-0.12208046730544748	-0.018213079862261387
18.934400904559737	22.50982908102697	-0.38246318678588154	0.469958062414131	0.0010474638930413694	-0.12071862825140872	-0.015922817277472592
18.948873150523315	22.50400837271388	-0.3823472089925673	0.4659776061136635	0.0005875804516948421	-0.11941368901402334	-0.01379650324039582
18.963223433005503	22.498238128857594	-0.38229228982263114	0.462038965710786	0.00019302521362210163	-0.11815921208632499	-0.011836657142182216
18.97745269290232	22.49251701973697	-0.38228868127632826	0.4581406561238202	-0.0001417332566220732	-0.11694928760897315	-0.010042754107325245
18.991561888729862	22.486843883944577	-0.3823276295943474	0.4542813712025039	-0.000422126965634291	-0.11577854763949158	-0.008411811270366533
19.00555199439449	22.481217707924845	-0.3824013266075027	0.4504599661897958	-0.0006534236490734274	-0.11464215038124267	-0.006938900503174093
19.019423997062283	22.475637607119967	-0.38250285497249914	0.446675441386214	-0.0008406767674140092	-0.11353574410745122	-0.005617593550217454
19.033178895156	22.470102808720405	-0.3826261294420621	0.44292692743830825	-0.0009886882833491579	-0.11245541843717242	-0.004440345478054457
19.04681769651172	22.464612635983862	-0.38276583594938884	0.43921367247783194	-0.0011019823571625652	-0.11139764881429161	-0.0033988222144022166
19.060341416727635	22.45916649406226	-0.382917369963559	0.4355350311942951	-0.0011847882818730496	-0.11035923850610418	-0.002484177741314536
19.073751077980198	22.453763857082414	-0.3830767902315059	0.4318904734309542	-0.0012412587921435498	-0.10933673290022722	-0.0016941153081150061
19.08704770767328	22.44840425661257	-0.3832407384633108	0.42827953526855134	-0.0012747040434775805	-0.10832814487208559	-0.0010033575400209191
19.100232337252976	22.443087271958305	-0.3834063678129124	0.42470183636058145	-0.0012884499518241465	-0.10733096723909531	-0.00041237725039697926
19.11330600162999	22.437812521205124	-0.3835713089402105	0.4211570799640263	-0.0012855232937495293	-0.1063426918966542	8.77997422385177e-05
19.126269738912296	22.432579653189897	-0.38373361775863224	0.41764504968668825	-0.00126866132584482	-0.10536090832013995	0.0005058590371412803
19.13912459042393	22.427388340425733	-0.38389172645027203	0.41416560761862925	-0.0012403240428748353	-0.10438326204177026	0.0008501184890995399
19.151871601016722	22.422238272881764	-0.38404439790962935	0.410718693637622	-0.0012027083175798342	-0.10340741943021703	0.0011284717588500328
19.164511819063318	22.417129152772905	-0.38419068351372304	0.4073042859794033	-0.0011577607263734682	-0.10243222974655737	0.0013484277361909798
19.177046320829866	22.412060663193593	-0.38432983611102156	0.403924529848977	-0.001107205292019606	-0.10139270313859178	0.0015166632837061533
19.18947619845727	22.407032522311717	-0.38446141744786916	0.40057706800134935	-0.001052541906170535	-0.10042387268797143	0.001639901833639664
19.201802504948187	22.402044447725533	-0.38458512865116	0.39726225069377286	-0.000995077260439271	-0.09944453469999057	0.0017239396246039639
19.214026305336162	22.39709615204981	-0.38470082529745603	0.39398050626569264	-0.0009359356364846374	-0.09845234669896355	0.0017742489588519702
19.22614867840704	22.392187340160756	-0.3848084917151087	0.39073234272953017	-0.0008760759357916622	-0.09744491847879568	0.0017957912441450672
19.238170718675775	22.38731770677235	-0.384908218201379	0.3875183531781038	-0.0008163073761805455	-0.09641969761282446	0.0017930569923407193
19.250093538661595	22.38248693425722	-0.3850001808944396	0.3843392215115537	-0.0007573044855100166	-0.09537395987045197	0.0017700869037355024
19.26191827144259	22.37769469066789	-0.3850846241036555	0.38119572770194843	-0.0006996213055491488	-0.09430482308008004	0.0017304955619991738
19.273646060493288	22.372940633181155	-0.38516184450124313	0.3780878500453517	-0.0006436994295494367	-0.0932363296979011	0.001677656279991364
19.285278077244595	22.368224400542605	-0.3852321776970283	0.3750177119516838	-0.0005898872170234464	-0.09210414281003677	0.0016143663757797128
19.2968155408926	22.363545604774014	-0.3852959872402781	0.37198637627241427	-0.0005384547904949036	-0.0909400703780849	0.001542972795856284
19.308259702791407	22.35890383738873	-0.3853536550083606	0.36899502955780566	-0.0004896004132444972	-0.08974040143825858	0.0014656313175121906
19.319611850346558	22.354298667834822	-0.38540557298636263	0.3660449864397699	-0.00044345944166674083	-0.08850129354107124	0.0013842291473326908
19.33087331107385	22.34972964197185	-0.3854521363526294	0.36313769366393583	-0.0004001132403444963	-0.0872187832750217	0.0013003860396673351
19.342045456803515	22.345196280569674	-0.38549373777309326	0.3602747336212377	-0.000359597246609263	-0.08588880128094531	0.0012154798120570021
19.353129708005216	22.34069807782045	-0.385530762761424	0.3574578272140599	-0.00032190823760449135	-0.08450719221533436	0.0011306702701431486
19.364127538204862	22.336234499859685	-0.3855635859742397	0.35468883586968714	-0.00028701084253442594	-0.08306974033118364	0.0010469218521019597
19.375040478458775	22.33180498329672	-0.3855925683214831	0.3519697624879145	-0.0002548433459382033	-0.08157220145317845	0.0009650248978866789
19.385870121844633	22.327408933759642	-0.3856180547826872	0.3493027510808464	-0.0002253228294217545	-0.08001034221204152	0.0008856154954934642
19.396618127921155	22.323045724464674	-0.38564037283008057	0.34669008483112773	-0.00019834969996777456	-0.07837998749156051	0.0008091938836193981
19.407286227100165	22.318714694825015	-0.38565983136925064	0.3441341822600656	-0.00017381165281929106	-0.07667707713186506	0.0007361414144545048
19.417876224865104	22.314415149119572	-0.38567672011731297	0.3416375911588593	-0.0001515871160445042	-0.07489773303618928	0.0006667361032436068
19.42839000575901	22.310146355247685	-0.3856913093471904	0.33920297989472814	-0.00013154822247832607	-0.07303833792393584	0.0006011668069853441
19.438829537052893	22.305907543602064	-0.38570384993466517	0.3368331256584501	-0.00011356335301625797	-0.0710956270883438	0.0005395460838620429
19.4491968719914	22.3016979060987	-0.3857145736523274	0.33453089917111806	-9.749929312512431e-05	-0.06906679461996112	0.0004819217967340096
19.45949415249746	22.297516595409608	-0.38572369366139697	0.33229924531522914	-8.322304213373443e-05	-0.0669496156766721	0.0004282875297417206
19.469723611200248	22.293362724451878	-0.38573140515866006	0.3301411590975465	-7.060331242552243e-05	-0.06474258653048191	0.0003785918912463832
19.47988757263194	22.289235366194834	-0.3857378861414603	0.32805965629273004	-5.951175319080108e-05	-0.06244508414449579	0.0003327467770416604
19.489988453417656	22.285133553856106	-0.3857432982588365	0.32605773804822574	-4.9823930864780386e-05	-0.060057547335131384	0.0002906346697806395
19.50002876125988	22.28105628156716	-0.3857477877215323	0.32413834866396296	-4.142009581148187e-05	-0.05758168152788704	0.0002521150515989722
19.510011092493414	22.277002505599512	-0.3857514862477553	0.3223043256857164	-3.4185762513928455e-05	-0.05502068934739913	0.00021702999892661714
19.519938127959026	22.27297114625426	-0.3857545120252598	0.3205583413730055	-2.801212799101409e-05	-0.05237952938132945	0.00018520903568744373
19.529812626913962	22.268961090530148	-0.3857569706736031	0.3189028345200246	-2.279635103771516e-05	-0.04966520558942864	0.00015647330859897923
19.53963741866446	22.26497119569874	-0.3857589561933178	0.31733993152189244	-1.8441712650213437e-05	-0.046887089943966904	0.00013063915162506149
19.549415391570054	22.261000293930007	-0.38576055189127906	0.31587135548816136	-1.4857676035648885e-05	-0.044057281011935956	0.00010752109843694486
19.559149479030847	22.257047198127037	-0.38576183127376096	0.31449832211180057	-1.1959862682316045e-05	-0.04119100129082792	8.693440059999234e-05
19.568842642027626	22.253110709145798	-0.3857628589006016	0.31322142090512095	-9.669959186845997e-06	-0.0383070362003895	6.869710486410725e-05
19.5784978477404	22.2491896245936	-0.3857636911955565	0.3120404803146549	-7.915567993312899e-06	-0.035428217713982905	5.263173580599772e-05
19.588117768679066	22.245282861118003	-0.3857643771864109	0.31093660352844993	-6.630013611192132e-06	-0.033116303586151294	3.8566631463626624e-05
19.597704724913775	22.241389477959867	-0.3857649592335858	0.30990587580450674	-5.752111328446995e-06	-0.030921831718297207	2.6337068482356845e-05
19.607260948939956	22.237508569469018	-0.3857654737138734	0.30894655092633067	-5.225908389108246e-06	-0.028779746345285614	1.5786088180164408e-05
19.6167886125209	22.233639254273186	-0.38576595161928223	0.30805645087080646	-5.000430211551694e-06	-0.0267030016657287	6.764345326697713e-06
19.6262898148298	22.22978068015565	-0.3857664191126548	0.30723306011276885	-5.029421917603013e-06	-0.02470172274112747	-8.69751181539097e-07
19.635766574545368	22.225932037085034	-0.3857642475060512	0.3064734670565199	5.1761182149229424e-05	-0.02278779168746931	0.0017037181220049733
19.64522083269852	22.222092594011162	-0.38575439071156703	0.30577448372974225	0.00016079173803963638	-0.020969499803328063	0.0032709166767122093
19.654654448922315	22.218261705211948	-0.385732344040571	0.30513284688195796	0.00031562940237638557	-0.019249105433526904	0.004645129930102477
19.66406919731996	22.214438805169966	-0.3856941966944424	0.3045452548128208	0.0005103524983518029	-0.01762776207411658	0.005841692879262523
19.673466763542365	22.210623403330988	-0.38563657691173714	0.30400840071405033	0.0007395324273029827	-0.016105622963111927	0.006875397868535393
19.682848743069076	22.20681507906862	-0.38555660065681885	0.3035190018752477	0.0009982138654074867	-0.014681965164079552	0.007760443143135128
19.692216640545464	22.20301347684769	-0.3854518237438652	0.3030738249924092	0.001281893441226392	-0.013355306485157054	0.008510387274567162
19.701571870038467	22.199218301581325	-0.3853201972880439	0.30266970781903496	0.0015864971361045012	-0.012123515201227326	0.009138110846343268
19.7109157560831	22.19542931417808	-0.3851600263731657	0.30230357740257724	0.0019083566630017695	-0.010983912493728555	0.009655785806918048
19.720249535426515	22.191646327265367	-0.3849699322023314	0.3019724668292192	0.0022441767930840096	-0.009933317200741748	0.01007460390246721
19.72957435928047	22.187869201118872	-0.38474881646109643	0.30167352221691063	0.002591035708156449	-0.008968338369254281	0.010405767452173188
19.73889129409994	22.184097840563627	-0.3844958303443405	0.3014038919431311	0.0029462966885463807	-0.008088908213387104	0.010657829411697942
19.748201326608037	22.180332190474655	-0.38421034351672484	0.30116110512471117	0.003307705896691449	-0.007283604552599298	0.010842276244352064
19.757505369136112	22.17657223149152	-0.3838919152190233	0.3009427058391934	0.003673254775468684	-0.006551978565531146	0.01096646636331705
19.766804261355013	22.172817977452812	-0.38354027136332486	0.30074637942434734	0.0040411944567353385	-0.005889792445382292	0.011038190437999657
19.776098774062188	22.169069472235822	-0.3831552821295938	0.30056995383457935	0.004410013318194899	-0.0052927676930395635	0.011064565843786822
19.785389613066265	22.165326786776475	-0.38273694168474326	0.30041139955630697	0.004778415570653303	-0.004756628348170729	0.011052067573752097
19.794677423120497	22.161590016266903	-0.38228534987778506	0.3002688283005759	0.005145300950130731	-0.004277137671932086	0.011006561384322848
19.803962791863633	22.15785927752734	-0.38180069577019593	0.30014049068252185	0.005509745553850995	-0.0038501285416224595	0.010933338111607944
19.813246253733777	22.154134706547985	-0.381283242867279	0.30002477308337594	0.005870983834478026	-0.003471527974379205	0.010837148418810921
19.82252829382702	22.150416456195934	-0.38073331592330206	0.2999201938754115	0.006228391750245299	-0.0031373762389321014	0.01072223747301816
19.83180935167265	22.14670469408328	-0.3801512892312863	0.2998253987992861	0.00658147037874925	-0.00284385228376098	0.010592358855118519
19.841089824925028	22.142999600582826	-0.37953757620076883	0.29973915750347035	0.006929833132863128	-0.0025872388744740938	0.010450882623416365
19.850370072948373	22.139301366989326	-0.37889262015860425	0.29966035765454657	0.007273190662686854	-0.002363995467714773	0.010300725894711756
19.859650420465474	22.135610193753205	-0.378216884440056	0.2995880126385637	0.007611380270873421	-0.0021703504794859073	0.010145688245596992
19.868931160705646	22.13192628900883	-0.37751084709694566	0.2995212192807953	0.007944234344036872	-0.002003800733054163	0.009985622194903503
19.878212558432107	22.12824986718319	-0.3767749966815191	0.2994591915023609	0.008271687154783134	-0.001860833353031974	0.009823584322387868
19.887494853242245	22.12458114757172	-0.3760098252748177	0.2994012424969898	0.008593727081662004	-0.0017384701611330036	0.009661197806366073
19.896778262545716	22.120920353104424	-0.3752158240433304	0.2993467802784512	0.008910388025235067	-0.0016338665561576727	0.009499828307191845
19.906062984425958	22.117267709207212	-0.3743934794951237	0.2992953034405139	0.009221741644291901	-0.00154430513811993	0.009340608571705076
19.915349200389638	22.113623442750516	-0.3735432703671328	0.2992463971430877	0.009527890338252906	-0.0014671889227867321	0.009184460818830138
19.92463707800894	22.109987781077532	-0.3726656650824667	0.29919972932734895	0.009828960894440306	-0.0014000344721637175	0.009032116685621976
19.933926773461785	22.106360951105103	-0.3717611197243351	0.2991550471513786	0.010125098710579962	-0.001340465279112493	0.008884134484189739
19.943218433974756	22.102743178490698	-0.37083007648158794	0.29911217362785675	0.010416462496062163	-0.001286205705654924	0.008740913564466065
19.952512200173004	22.09913468685954	-0.3698729625297645	0.29907100443598306	0.010703219349800567	-0.0012350757562099427	0.00860270561215214
19.961808208313577	22.095535697096924	-0.368890189347753	0.2990315031456051	0.010985539578618126	-0.0011850387113383999	0.008469606864526882
19.97110659248615	22.091946426669185	-0.3678821523694841	0.2989937035257772	0.01126359386176361	-0.0011339885948368105	0.008341628494364569
19.980407486725678	22.088367088992	-0.36684923102221206	0.2989577012692315	0.011537547106979134	-0.0010800676963719556	0.008218597356465712
19.98971102698222	22.08479789286246	-0.3657917892073891	0.298923652889133	0.011807554565136377	-0.0010214514029549119	0.008100223744717295
19.999017353028425	22.081239041919822	-0.3647101761487539	0.29889177270713385	0.012073757211821485	-0.0009564054599743872	0.007986079400553302
20.008326610271094	22.077690734143864	-0.3636047276568969	0.2988623296867545	0.012336276898255638	-0.0008832906113802678	0.00787559059302453
20.017638951459254	22.074153161389116	-0.3624757678376515	0.2988356440303492	0.012595211194308656	-0.0008005696921602417	0.007768028881590566
